s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.6301535E+002, 7.1618774E+004,-1.9631389E+004,-4.9005085E+004,-1.3416043E+003,-4.2015142E+000, 0.0000000E+000, 0.0000000E+000,-1.7781879E+003, 1.6364944E+003, 2.6885414E+002, 1.8344946E+000,-1.2340121E-214
 2.6400757E+002, 9.3110578E+004,-2.6616069E+004,-5.9911188E+004,-1.7441735E+003,-4.2912394E+000, 0.0000000E+000, 0.0000000E+000, 5.9014331E+003, 4.8348559E+003, 2.6885414E+002, 1.8344946E+000,-1.9392874E-217
 2.6501038E+002, 7.5737483E+004,-1.8565345E+004,-5.7221922E+004,-1.6905450E+003,-4.2294393E+000, 0.0000000E+000, 0.0000000E+000,-1.5383329E+003,-1.7445580E+003, 2.6885414E+002, 1.8344946E+000,-2.2713329E-217
 2.6600348E+002, 6.9544074E+004,-1.9574673E+004,-4.5240994E+004,-1.2095130E+003,-4.1615028E+000, 0.0000000E+000, 0.0000000E+000,-7.1079971E+002, 3.5147325E+003, 2.6885414E+002, 1.8344946E+000,-3.7063660E-215
 2.6700439E+002, 9.3015343E+004,-2.7434524E+004,-5.8822015E+004,-1.5090141E+003,-4.2220559E+000, 0.0000000E+000, 0.0000000E+000, 5.3966483E+003, 5.2455683E+003, 2.6885414E+002, 1.8344946E+000,-1.3546141E-216
 2.6800937E+002, 7.8377533E+004,-1.9483617E+004,-6.3513478E+004,-1.5822065E+003,-4.2239862E+000, 0.0000000E+000, 0.0000000E+000,-4.0263788E+003,-6.2059924E+003, 2.6885414E+002, 1.8344946E+000,-6.3574547E-217
 2.6900256E+002, 6.8718948E+004,-1.8499563E+004,-4.6933076E+004,-1.1307531E+003,-4.1881314E+000, 0.0000000E+000, 0.0000000E+000,-1.5682945E+003, 2.1513682E+003, 2.6885414E+002, 1.8344946E+000,-1.5680509E-215
 2.7001111E+002, 9.0276433E+004,-2.6863402E+004,-5.6295230E+004,-1.3990543E+003,-4.3351997E+000, 0.0000000E+000, 0.0000000E+000, 4.3595449E+003, 5.7144112E+003, 2.6885414E+002, 1.8344946E+000,-2.1140710E-216
 2.7100555E+002, 8.4885578E+004,-2.1765577E+004,-6.4734159E+004,-1.6539641E+003,-4.2917983E+000, 0.0000000E+000, 0.0000000E+000,-1.0005998E+003,-3.2724128E+003, 2.6885414E+002, 1.8344946E+000,-4.7141584E-218
 2.7200879E+002, 6.6986141E+004,-1.7650271E+004,-4.8520116E+004,-1.2283312E+003,-4.1821563E+000, 0.0000000E+000, 0.0000000E+000,-4.0027471E+003,-4.1675916E+002, 2.6885414E+002, 1.8344946E+000,-6.0551979E-217
 2.7300620E+002, 8.6282186E+004,-2.5484637E+004,-5.5696760E+004,-1.3180281E+003,-4.3034443E+000, 0.0000000E+000, 0.0000000E+000, 1.7835592E+003, 3.7784578E+003, 2.6885414E+002, 1.8344946E+000,-1.1870425E-217
 2.7401590E+002, 8.6399797E+004,-2.2094978E+004,-6.3474978E+004,-1.6769553E+003,-4.2496451E+000, 0.0000000E+000, 0.0000000E+000, 1.4597066E+003,-8.5136387E+002, 2.6885414E+002, 1.8344946E+000,-1.1755330E-215
 2.7500171E+002, 6.8573000E+004,-1.8297559E+004,-4.7602251E+004,-1.2190712E+003,-4.1827559E+000, 0.0000000E+000, 0.0000000E+000,-1.8382386E+003, 1.4499358E+003, 2.6885414E+002, 1.8344946E+000,-9.7167026E-215
 2.7601218E+002, 8.3378966E+004,-2.4410973E+004,-5.4641835E+004,-1.5442975E+003,-4.1893720E+000, 0.0000000E+000, 0.0000000E+000, 1.1972894E+003, 2.7776715E+003, 2.6885414E+002, 1.8344946E+000,-1.1507869E-215
 2.7700742E+002, 8.6894158E+004,-2.3260767E+004,-6.4274029E+004,-1.8739259E+003,-4.2870085E+000, 0.0000000E+000, 0.0000000E+000,-5.8056022E+002,-2.5188505E+003, 2.6885414E+002, 1.8344946E+000,-3.2063512E-218
 2.7800861E+002, 7.2985495E+004,-1.9032156E+004,-5.1316418E+004,-1.4884344E+003,-4.2397128E+000, 0.0000000E+000, 0.0000000E+000,-1.3292314E+003, 1.1442465E+003, 2.6885414E+002, 1.8344946E+000,-8.9651075E-217
 2.7900348E+002, 8.3880906E+004,-2.4134398E+004,-5.6270995E+004,-1.7047898E+003,-4.2808481E+000, 0.0000000E+000, 0.0000000E+000, 1.0137823E+003, 1.7664425E+003, 2.6885414E+002, 1.8344946E+000,-2.9889885E-212
 2.8000812E+002, 7.9764766E+004,-2.1095302E+004,-5.9285119E+004,-1.9435922E+003,-4.2467187E+000, 0.0000000E+000, 0.0000000E+000,-1.6584031E+003,-2.5634937E+003, 2.6885414E+002, 1.8344946E+000,-9.0746670E-208
 2.8100244E+002, 7.3920072E+004,-2.0524637E+004,-5.1465264E+004,-1.5898904E+003,-4.1965817E+000, 0.0000000E+000, 0.0000000E+000,-1.8487515E+003, 3.3608381E+002, 2.6885414E+002, 1.8344946E+000,-6.2795992E-206
 2.8200983E+002, 8.4626169E+004,-2.4335436E+004,-5.8929420E+004,-1.6905982E+003,-4.2501079E+000, 0.0000000E+000, 0.0000000E+000, 6.5394039E+000,-3.3353520E+002, 2.6885414E+002, 1.8344946E+000,-1.4811825E-206
 2.8300958E+002, 7.7486386E+004,-1.9928276E+004,-5.5635789E+004,-1.6707813E+003,-4.2415677E+000, 0.0000000E+000, 0.0000000E+000, 7.6751226E+002, 2.4729782E+002, 2.6885414E+002, 1.8344946E+000,-9.8091002E-209
 2.8400571E+002, 7.8588353E+004,-2.2472369E+004,-5.3070843E+004,-1.3455440E+003,-4.2261902E+000, 0.0000000E+000, 0.0000000E+000,-2.7684890E+002, 1.6953712E+003, 2.6885414E+002, 1.8344946E+000,-9.2099972E-212
 2.8501025E+002, 8.4840151E+004,-2.3041131E+004,-5.9846707E+004,-1.4009245E+003,-4.2897486E+000, 0.0000000E+000, 0.0000000E+000, 5.3258397E+002, 5.4709884E+002, 2.6885414E+002, 1.8344946E+000,-2.2686371E-214
 2.8601581E+002, 7.8387198E+004,-1.9758125E+004,-5.9698009E+004,-1.3730566E+003,-4.2016027E+000, 0.0000000E+000, 0.0000000E+000,-1.4357372E+003,-2.4461951E+003, 2.6885414E+002, 1.8344946E+000,-2.7148691E-217
 2.8700424E+002, 7.2305563E+004,-1.9341400E+004,-5.0819569E+004,-1.1593471E+003,-4.1592069E+000, 0.0000000E+000, 0.0000000E+000,-1.3053893E+003, 9.8108813E+002, 2.6885414E+002, 1.8344946E+000,-3.6849527E-219
 2.8800342E+002, 8.5547768E+004,-2.3878086E+004,-5.6043552E+004,-1.3103052E+003,-4.2340849E+000, 0.0000000E+000, 0.0000000E+000, 3.3639453E+003, 4.3115909E+003, 2.6885414E+002, 1.8344946E+000,-2.7249865E-215
 2.8901352E+002, 8.3225169E+004,-2.1393460E+004,-6.3253942E+004,-1.5422149E+003,-4.2193119E+000, 0.0000000E+000, 0.0000000E+000,-1.4190472E+003,-2.9686664E+003, 2.6885414E+002, 1.8344946E+000,-2.5977025E-215
 2.9001413E+002, 7.0665470E+004,-1.8069739E+004,-5.2954739E+004,-1.2112606E+003,-4.1412379E+000, 0.0000000E+000, 0.0000000E+000,-2.7024200E+003,-1.5744102E+003, 2.6885414E+002, 1.8344946E+000,-6.7892618E-215
 2.9100790E+002, 8.2305995E+004,-2.3960574E+004,-5.2793971E+004,-1.1733706E+003,-4.2600061E+000, 0.0000000E+000, 0.0000000E+000, 2.2819010E+003, 4.3738186E+003, 2.6885414E+002, 1.8344946E+000,-1.6179715E-210
 2.9200507E+002, 8.9615679E+004,-2.4268663E+004,-6.4736574E+004,-1.6015564E+003,-4.2453941E+000, 0.0000000E+000, 0.0000000E+000, 8.0875507E+002,-9.9536010E+002, 2.6885414E+002, 1.8344946E+000,-7.9091104E-207
 2.9301181E+002, 7.2395468E+004,-1.8426123E+004,-5.4993249E+004,-1.5128162E+003,-4.1633084E+000, 0.0000000E+000, 0.0000000E+000,-3.2344516E+003,-2.5408842E+003, 2.6885414E+002, 1.8344946E+000,-2.0874603E-205
 2.9400095E+002, 7.4837839E+004,-2.1193102E+004,-4.8989769E+004,-1.3877144E+003,-4.1945082E+000, 0.0000000E+000, 0.0000000E+000, 9.3626568E+002, 3.2630592E+003, 2.6885414E+002, 1.8344946E+000,-4.6702860E-206
 2.9500162E+002, 9.1740609E+004,-2.5725764E+004,-6.3701400E+004,-1.9117857E+003,-4.2551939E+000, 0.0000000E+000, 0.0000000E+000, 1.6974867E+003, 3.9740418E+002, 2.6885414E+002, 1.8344946E+000,-7.0582501E-208
 2.9600122E+002, 7.8064912E+004,-2.0972390E+004,-5.9031889E+004,-1.5814696E+003,-4.2144476E+000, 0.0000000E+000, 0.0000000E+000,-3.1740404E+003,-3.5250511E+003, 2.6885414E+002, 1.8344946E+000,-7.4748403E-207
 2.9700076E+002, 7.3543238E+004,-1.9421929E+004,-5.0405861E+004,-1.1122702E+003,-4.1604201E+000, 0.0000000E+000, 0.0000000E+000,-1.6786781E+001, 2.5990173E+003, 2.6885414E+002, 1.8344946E+000,-1.8941074E-207
 2.9801309E+002, 8.7549988E+004,-2.4361093E+004,-5.7802464E+004,-1.4121523E+003,-4.2443418E+000, 0.0000000E+000, 0.0000000E+000, 4.2853307E+003, 3.9700348E+003, 2.6885414E+002, 1.8344946E+000,-1.2997424E-209
 2.9900424E+002, 7.9865129E+004,-2.0430475E+004,-6.0492346E+004,-1.4047674E+003,-4.2586102E+000, 0.0000000E+000, 0.0000000E+000,-1.2770955E+003,-2.4667183E+003, 2.6885414E+002, 1.8344946E+000,-7.6902719E-212
 3.0000000E+002, 7.0723092E+004,-1.9322189E+004,-5.0223929E+004,-1.0469627E+003,-4.1999133E+000, 0.0000000E+000, 0.0000000E+000,-1.9994379E+003, 1.2581084E+002, 2.6885414E+002, 1.8344946E+000,-3.8508760E-214
