s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 1.9100322E+002, 7.3869884E+004,-1.8868569E+004,-5.5301201E+004,-1.8305617E+003,-3.5778884E+000, 0.0000000E+000, 0.0000000E+000,-2.0625542E+003,-2.1340253E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9200320E+002, 7.9974128E+004,-2.1690013E+004,-5.7119537E+004,-1.7274937E+003,-3.5402014E+000, 0.0000000E+000, 0.0000000E+000,-1.3019252E+003,-5.6645555E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9300008E+002, 8.4236356E+004,-2.2545035E+004,-5.9455968E+004,-1.7710765E+003,-3.5115914E+000, 0.0000000E+000, 0.0000000E+000, 3.9686436E+002, 4.6076494E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9400746E+002, 7.5859578E+004,-2.0107095E+004,-5.4215626E+004,-1.6020814E+003,-3.4803942E+000, 0.0000000E+000, 0.0000000E+000,-2.7966542E+002,-6.8704392E+001, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9500082E+002, 8.0927975E+004,-2.1156181E+004,-5.6335378E+004,-1.5894458E+003,-3.4640802E+000, 0.0000000E+000, 0.0000000E+000, 2.2792206E+003, 1.8435056E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9600108E+002, 7.6377235E+004,-2.1177293E+004,-5.2640546E+004,-1.4032921E+003,-3.5086814E+000, 0.0000000E+000, 0.0000000E+000,-1.9700068E+002, 1.1525953E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9700317E+002, 8.4727152E+004,-2.1552611E+004,-5.9976970E+004,-1.5253309E+003,-3.6055839E+000, 0.0000000E+000, 0.0000000E+000, 2.2527014E+003, 1.6686346E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9800052E+002, 8.0193975E+004,-2.1055430E+004,-5.7885611E+004,-1.5324472E+003,-3.5173545E+000, 0.0000000E+000, 0.0000000E+000,-9.8822624E+002,-2.8303093E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 1.9900418E+002, 7.9684658E+004,-2.1661614E+004,-5.5578186E+004,-1.6293529E+003,-3.5458825E+000, 0.0000000E+000, 0.0000000E+000, 2.8179151E+002, 8.1195882E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0000290E+002, 8.0987535E+004,-2.0918416E+004,-5.8399680E+004,-1.6733749E+003,-3.5642935E+000, 0.0000000E+000, 0.0000000E+000, 1.4472673E+002,-7.5004123E+000, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0100613E+002, 8.2186453E+004,-2.1090995E+004,-5.8109422E+004,-1.6192919E+003,-3.5975552E+000, 0.0000000E+000, 0.0000000E+000, 1.0794378E+003, 1.3631464E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0200194E+002, 8.0761748E+004,-2.1176683E+004,-5.7586705E+004,-1.5673611E+003,-3.6339875E+000, 0.0000000E+000, 0.0000000E+000,-4.3906590E+001, 4.2736414E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0300639E+002, 7.9858868E+004,-2.0733338E+004,-5.5701587E+004,-1.6603583E+003,-3.6387567E+000, 0.0000000E+000, 0.0000000E+000, 2.1368452E+003, 1.7599464E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0400610E+002, 7.8394456E+004,-2.1177283E+004,-5.6877181E+004,-1.7889952E+003,-3.5941500E+000, 0.0000000E+000, 0.0000000E+000,-2.0234063E+003,-1.4525970E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0500623E+002, 7.9786938E+004,-2.2699462E+004,-5.4994222E+004,-1.8731337E+003,-3.5831825E+000, 0.0000000E+000, 0.0000000E+000,-4.4013320E+002, 2.1653800E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0600261E+002, 8.1011499E+004,-2.1577553E+004,-5.9763410E+004,-1.8943258E+003,-3.6065162E+000, 0.0000000E+000, 0.0000000E+000,-1.8204676E+003,-2.2273973E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0700140E+002, 7.7118559E+004,-1.9699041E+004,-5.9144940E+004,-1.8243101E+003,-3.5575185E+000, 0.0000000E+000, 0.0000000E+000,-3.5441881E+003,-3.5532886E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0800122E+002, 8.1215878E+004,-2.2629682E+004,-5.6390436E+004,-1.8296224E+003,-3.5124615E+000, 0.0000000E+000, 0.0000000E+000,-2.8192941E+002, 3.6262613E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.0900694E+002, 7.1196493E+004,-1.8224460E+004,-5.2846087E+004,-1.8163129E+003,-3.6173716E+000, 0.0000000E+000, 0.0000000E+000,-1.7022128E+003,-1.6939847E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1000482E+002, 8.4821044E+004,-2.2396581E+004,-5.9393554E+004,-2.0455107E+003,-3.6231992E+000, 0.0000000E+000, 0.0000000E+000, 1.0672721E+003, 9.8177575E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1100433E+002, 8.1570489E+004,-2.2101973E+004,-5.3364201E+004,-1.8754629E+003,-3.5946281E+000, 0.0000000E+000, 0.0000000E+000, 2.6253244E+003, 4.2252581E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1200510E+002, 8.0056620E+004,-2.0336682E+004,-5.7127298E+004,-2.0789918E+003,-3.6216301E+000, 0.0000000E+000, 0.0000000E+000, 6.1543858E+002, 5.1002663E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1300529E+002, 8.0087230E+004,-2.1075897E+004,-5.7074541E+004,-1.7703124E+003,-3.5692784E+000, 0.0000000E+000, 0.0000000E+000, 1.8054233E+002, 1.6291051E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1400693E+002, 7.9277096E+004,-2.0433972E+004,-5.3196484E+004,-1.4991816E+003,-3.5454336E+000, 0.0000000E+000, 0.0000000E+000, 3.2709332E+003, 4.1439130E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1500160E+002, 8.4521738E+004,-2.2223323E+004,-5.9702634E+004,-1.7632843E+003,-3.5702221E+000, 0.0000000E+000, 0.0000000E+000, 1.0970701E+003, 8.2892615E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1600200E+002, 7.5861345E+004,-1.9428850E+004,-5.5935600E+004,-1.5957498E+003,-3.4573961E+000, 0.0000000E+000, 0.0000000E+000,-1.4728964E+003,-1.1023122E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1700253E+002, 7.9216454E+004,-2.1135586E+004,-5.6130099E+004,-1.5512254E+003,-3.5933598E+000, 0.0000000E+000, 0.0000000E+000,-2.0719939E+002, 3.9595020E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1800540E+002, 8.6242732E+004,-2.1669309E+004,-6.0202675E+004,-1.5308546E+003,-3.6766933E+000, 0.0000000E+000, 0.0000000E+000, 3.3140267E+003, 2.8362166E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.1900104E+002, 8.1530632E+004,-2.1978942E+004,-5.5641117E+004,-1.5749100E+003,-3.6624418E+000, 0.0000000E+000, 0.0000000E+000, 1.7714343E+003, 2.3320005E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2000671E+002, 8.0460484E+004,-2.1704430E+004,-5.8495301E+004,-1.7617613E+003,-3.5866268E+000, 0.0000000E+000, 0.0000000E+000,-1.7824568E+003,-1.5045948E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2100606E+002, 7.3752462E+004,-1.9774536E+004,-5.6219377E+004,-1.8380251E+003,-3.5616689E+000, 0.0000000E+000, 0.0000000E+000,-4.3444973E+003,-4.0830378E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2200214E+002, 8.2867072E+004,-2.1791150E+004,-6.0522510E+004,-1.9487195E+003,-3.5781556E+000, 0.0000000E+000, 0.0000000E+000,-1.1460502E+003,-1.3988860E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2300110E+002, 7.8101440E+004,-2.0877879E+004,-5.5991220E+004,-1.6692720E+003,-3.6120922E+000, 0.0000000E+000, 0.0000000E+000,-9.1441448E+002,-4.4054364E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2400351E+002, 8.3820583E+004,-2.2136748E+004,-5.9485780E+004,-1.5398665E+003,-3.6396005E+000, 0.0000000E+000, 0.0000000E+000, 6.2007189E+002, 6.5454860E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2500273E+002, 7.7970374E+004,-2.0017936E+004,-5.4586293E+004,-1.3850824E+003,-3.5059422E+000, 0.0000000E+000, 0.0000000E+000, 1.5117407E+003, 1.9775561E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2600195E+002, 7.7572229E+004,-2.0674785E+004,-5.4569079E+004,-1.5535438E+003,-3.5537340E+000, 0.0000000E+000, 0.0000000E+000, 8.2380175E+002, 7.7126714E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2700095E+002, 8.1415242E+004,-2.1232141E+004,-5.9005116E+004,-1.5672753E+003,-3.5547889E+000, 0.0000000E+000, 0.0000000E+000,-5.3040861E+002,-3.9284570E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2800067E+002, 8.0594085E+004,-2.1383677E+004,-5.8343844E+004,-1.4826964E+003,-3.5859273E+000, 0.0000000E+000, 0.0000000E+000,-8.0304080E+002,-6.1971827E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.2900487E+002, 8.1923862E+004,-2.1186176E+004,-6.0540373E+004,-1.4989227E+003,-3.6251803E+000, 0.0000000E+000, 0.0000000E+000,-1.4905966E+003,-1.3052341E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3000674E+002, 7.9309377E+004,-2.0532954E+004,-5.5826288E+004,-1.3622407E+003,-3.5626591E+000, 0.0000000E+000, 0.0000000E+000, 1.1374375E+003, 1.5843315E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3100301E+002, 7.7854986E+004,-2.0260697E+004,-5.8302170E+004,-1.3729381E+003,-3.5634227E+000, 0.0000000E+000, 0.0000000E+000,-1.5931711E+003,-2.0843831E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3200693E+002, 7.9434480E+004,-2.0445063E+004,-5.4681814E+004,-1.3257451E+003,-3.5868243E+000, 0.0000000E+000, 0.0000000E+000, 2.3066668E+003, 2.9782709E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3300252E+002, 8.0818734E+004,-2.1266921E+004,-5.6517596E+004,-1.4674626E+003,-3.6412671E+000, 0.0000000E+000, 0.0000000E+000, 1.4284649E+003, 1.5631131E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3400679E+002, 8.0794246E+004,-2.0393098E+004,-5.8774863E+004,-1.5291939E+003,-3.6147501E+000, 0.0000000E+000, 0.0000000E+000, 2.6006148E+002, 9.3476851E+001, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3500157E+002, 8.2479196E+004,-2.1834338E+004,-5.8761385E+004,-1.5688675E+003,-3.6263539E+000, 0.0000000E+000, 0.0000000E+000,-1.6524432E+002, 3.1097882E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3600429E+002, 7.6043822E+004,-1.9249808E+004,-5.7059051E+004,-1.4585586E+003,-3.6576268E+000, 0.0000000E+000, 0.0000000E+000,-1.7108743E+003,-1.7272529E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3700455E+002, 8.0521411E+004,-2.0620884E+004,-5.7113783E+004,-1.5404465E+003,-3.6200958E+000, 0.0000000E+000, 0.0000000E+000, 1.0843960E+003, 1.2426770E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3800003E+002, 8.2691685E+004,-2.1930416E+004,-5.6816417E+004,-1.5784253E+003,-3.5840192E+000, 0.0000000E+000, 0.0000000E+000, 1.9069348E+003, 2.3628424E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.3900597E+002, 7.5832453E+004,-2.0225985E+004,-5.6278814E+004,-1.6665910E+003,-3.5491671E+000, 0.0000000E+000, 0.0000000E+000,-2.1516096E+003,-2.3424853E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4000232E+002, 8.0105611E+004,-2.0615398E+004,-5.9196989E+004,-1.5704880E+003,-3.5280733E+000, 0.0000000E+000, 0.0000000E+000,-1.7217424E+003,-1.2807914E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4100034E+002, 8.3240050E+004,-2.2229140E+004,-5.7587993E+004,-1.4711452E+003,-3.5617231E+000, 0.0000000E+000, 0.0000000E+000, 1.8841694E+003, 1.9482102E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4200217E+002, 7.6673365E+004,-1.8838641E+004,-6.0154935E+004,-1.3043501E+003,-3.5656676E+000, 0.0000000E+000, 0.0000000E+000,-3.3881308E+003,-3.6281270E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4300227E+002, 8.3016815E+004,-2.1581345E+004,-5.5342066E+004,-1.3481050E+003,-3.5402067E+000, 0.0000000E+000, 0.0000000E+000, 4.1212435E+003, 4.7417579E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4400197E+002, 8.1088082E+004,-2.1196845E+004,-5.4780803E+004,-1.3804233E+003,-3.4886192E+000, 0.0000000E+000, 0.0000000E+000, 3.1483059E+003, 3.7265217E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4500656E+002, 6.7789121E+004,-1.6480204E+004,-5.6161320E+004,-1.4159598E+003,-3.4694892E+000, 0.0000000E+000, 0.0000000E+000,-6.0551965E+003,-6.2718329E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4600674E+002, 8.2642933E+004,-2.1820409E+004,-5.6170189E+004,-1.3815218E+003,-3.4019539E+000, 0.0000000E+000, 0.0000000E+000, 2.4767215E+003, 3.2674118E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4700812E+002, 8.3030462E+004,-2.1218796E+004,-5.5602647E+004,-1.3258558E+003,-3.5740284E+000, 0.0000000E+000, 0.0000000E+000, 3.9174809E+003, 4.8795893E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4800346E+002, 8.1491066E+004,-2.0332839E+004,-5.9737836E+004,-1.4126969E+003,-3.6518172E+000, 0.0000000E+000, 0.0000000E+000, 1.8781109E+002, 4.0428637E+000, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.4900336E+002, 8.0816350E+004,-1.9858593E+004,-5.7418211E+004,-1.3409599E+003,-3.6193914E+000, 0.0000000E+000, 0.0000000E+000, 2.2698163E+003, 2.1949669E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5000391E+002, 7.9003631E+004,-2.1428898E+004,-5.5898365E+004,-1.2780538E+003,-3.6310099E+000, 0.0000000E+000, 0.0000000E+000,-8.8763300E+002, 3.9468388E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5100539E+002, 8.2929829E+004,-1.9968238E+004,-6.1158952E+004,-1.3413075E+003,-3.5865919E+000, 0.0000000E+000, 0.0000000E+000, 1.3023319E+003, 4.5774554E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5200597E+002, 7.7975954E+004,-1.9758761E+004,-5.6838629E+004,-1.2389420E+003,-3.5067987E+000, 0.0000000E+000, 0.0000000E+000,-6.8791978E+002, 1.3611529E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5300153E+002, 8.2479216E+004,-2.2482138E+004,-5.5879890E+004,-1.4297828E+003,-3.5129042E+000, 0.0000000E+000, 0.0000000E+000, 2.2676253E+003, 2.6838929E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5400708E+002, 7.7109326E+004,-1.9173967E+004,-5.7903197E+004,-1.4255897E+003,-3.5013513E+000, 0.0000000E+000, 0.0000000E+000,-1.2854967E+003,-1.3969293E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5500308E+002, 8.1780327E+004,-2.0995705E+004,-6.1765593E+004,-1.3918484E+003,-3.5277733E+000, 0.0000000E+000, 0.0000000E+000,-2.5807629E+003,-2.3763471E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5600174E+002, 7.7437781E+004,-2.1081557E+004,-5.6637251E+004,-1.4708721E+003,-3.4996801E+000, 0.0000000E+000, 0.0000000E+000,-2.3866042E+003,-1.7553993E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5700763E+002, 8.1568790E+004,-2.0735125E+004,-5.9513143E+004,-1.5219229E+003,-3.5344729E+000, 0.0000000E+000, 0.0000000E+000,-1.0885960E+002,-2.0493519E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5800388E+002, 8.0568476E+004,-2.0682095E+004,-5.9530159E+004,-1.2785646E+003,-3.4867239E+000, 0.0000000E+000, 0.0000000E+000,-1.2445432E+003,-9.2582982E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.5900299E+002, 7.7469089E+004,-1.9588064E+004,-5.8674064E+004,-1.3972948E+003,-3.4948317E+000, 0.0000000E+000, 0.0000000E+000,-2.4161876E+003,-2.1938281E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6000558E+002, 7.7731163E+004,-1.9887741E+004,-5.4759781E+004,-1.4724655E+003,-3.5345673E+000, 0.0000000E+000, 0.0000000E+000, 1.7627234E+003, 1.6076413E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6100577E+002, 8.7548611E+004,-2.2367632E+004,-6.0326790E+004,-1.3293974E+003,-3.6022964E+000, 0.0000000E+000, 0.0000000E+000, 3.1270176E+003, 3.5211899E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6200125E+002, 7.7636056E+004,-2.0225312E+004,-5.6006438E+004,-1.2738481E+003,-3.5581166E+000, 0.0000000E+000, 0.0000000E+000,-3.7617937E+002, 1.2690085E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6300101E+002, 7.9418275E+004,-2.0774996E+004,-5.8228646E+004,-1.4325938E+003,-3.5637556E+000, 0.0000000E+000, 0.0000000E+000,-5.4202197E+002,-1.0215246E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6400693E+002, 8.1756426E+004,-2.1836903E+004,-5.7873724E+004,-1.4297367E+003,-3.5674335E+000, 0.0000000E+000, 0.0000000E+000,-2.7104738E+002, 6.1249480E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6500281E+002, 8.0264492E+004,-2.0663559E+004,-6.0534861E+004,-1.3396709E+003,-3.6230103E+000, 0.0000000E+000, 0.0000000E+000,-2.3098549E+003,-2.2772215E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6600571E+002, 7.9140801E+004,-1.9674826E+004,-5.9531550E+004,-1.0964298E+003,-3.5771147E+000, 0.0000000E+000, 0.0000000E+000,-9.4267098E+002,-1.1655824E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6700504E+002, 8.1093824E+004,-2.1303194E+004,-5.5236890E+004,-1.0369611E+003,-3.5409267E+000, 0.0000000E+000, 0.0000000E+000, 2.6144347E+003, 3.5132384E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6800198E+002, 8.0761015E+004,-2.1720775E+004,-5.9406932E+004,-1.3030551E+003,-3.6078633E+000, 0.0000000E+000, 0.0000000E+000,-1.5105986E+003,-1.6733550E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.6900345E+002, 7.8956279E+004,-1.9442177E+004,-5.6785688E+004,-1.4042916E+003,-3.5808454E+000, 0.0000000E+000, 0.0000000E+000, 1.3514948E+003, 1.3205410E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7000006E+002, 7.9661237E+004,-2.1488975E+004,-5.7087763E+004,-1.4930735E+003,-3.4970872E+000, 0.0000000E+000, 0.0000000E+000,-1.3092236E+003,-4.1207161E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7100186E+002, 7.5733753E+004,-1.9752234E+004,-5.7600433E+004,-1.5369138E+003,-3.5381739E+000, 0.0000000E+000, 0.0000000E+000,-3.2145107E+003,-3.1593666E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7200549E+002, 7.9967654E+004,-2.0215116E+004,-5.9379027E+004,-1.4494655E+003,-3.5704462E+000, 0.0000000E+000, 0.0000000E+000,-5.4531162E+002,-1.0795244E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7300427E+002, 7.9432664E+004,-2.1398386E+004,-5.3548200E+004,-1.2947343E+003,-3.5119787E+000, 0.0000000E+000, 0.0000000E+000, 2.0096347E+003, 3.1878316E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7400037E+002, 8.5903346E+004,-2.1920601E+004,-5.9992723E+004,-1.5553100E+003,-3.6146806E+000, 0.0000000E+000, 0.0000000E+000, 2.4116436E+003, 2.4310972E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7500211E+002, 7.7322809E+004,-1.9138321E+004,-5.7219123E+004,-1.3346323E+003,-3.5770587E+000, 0.0000000E+000, 0.0000000E+000,-4.0586558E+002,-3.7284443E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7600159E+002, 8.1294297E+004,-2.0419157E+004,-5.7658162E+004,-1.4650477E+003,-3.5067113E+000, 0.0000000E+000, 0.0000000E+000, 2.1172418E+003, 1.7484239E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7700229E+002, 8.1834953E+004,-2.1483579E+004,-5.5294493E+004,-1.3839080E+003,-3.5195542E+000, 0.0000000E+000, 0.0000000E+000, 2.7383503E+003, 3.6694530E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7800739E+002, 7.3479479E+004,-1.8584505E+004,-5.5416074E+004,-1.4021547E+003,-3.5124177E+000, 0.0000000E+000, 0.0000000E+000,-2.2253983E+003,-1.9267680E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.7900513E+002, 8.1372354E+004,-2.0381183E+004,-6.1687056E+004,-1.3484682E+003,-3.5109553E+000, 0.0000000E+000, 0.0000000E+000,-1.0740935E+003,-2.0478638E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8000180E+002, 7.9560844E+004,-2.0725559E+004,-5.3795451E+004,-1.2324359E+003,-3.5209414E+000, 0.0000000E+000, 0.0000000E+000, 2.4233981E+003, 3.8038772E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8100049E+002, 8.1666054E+004,-2.0520780E+004,-6.0651867E+004,-1.2807940E+003,-3.7405129E+000, 0.0000000E+000, 0.0000000E+000,-2.3241055E+002,-7.9112722E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8200635E+002, 8.3008708E+004,-2.0921675E+004,-5.8111468E+004,-1.1691670E+003,-3.6238210E+000, 0.0000000E+000, 0.0000000E+000, 1.9643749E+003, 2.8027747E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8300540E+002, 8.4063139E+004,-2.1608234E+004,-5.9777584E+004,-1.1075995E+003,-3.6542076E+000, 0.0000000E+000, 0.0000000E+000, 1.0476126E+003, 1.5660680E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8400201E+002, 7.9250212E+004,-2.0796629E+004,-5.9547647E+004,-1.2218390E+003,-3.6159029E+000, 0.0000000E+000, 0.0000000E+000,-1.4371279E+003,-2.3195189E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8500305E+002, 7.6949489E+004,-1.9440254E+004,-5.5120605E+004,-1.1587769E+003,-3.5756856E+000, 0.0000000E+000, 0.0000000E+000, 5.4289809E+002, 1.2262784E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8600699E+002, 7.9667756E+004,-2.1451353E+004,-5.8362679E+004,-1.3035501E+003,-3.6060150E+000, 0.0000000E+000, 0.0000000E+000,-1.9923524E+003,-1.4534325E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8700134E+002, 8.0692530E+004,-2.0364170E+004,-6.2885304E+004,-1.4609496E+003,-3.6017047E+000, 0.0000000E+000, 0.0000000E+000,-3.7770941E+003,-4.0214952E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8800558E+002, 7.6930801E+004,-1.9052073E+004,-5.7825288E+004,-1.3088953E+003,-3.5651740E+000, 0.0000000E+000, 0.0000000E+000,-1.6450892E+003,-1.2590204E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.8900220E+002, 8.0961896E+004,-2.1261352E+004,-5.5282629E+004,-1.2604028E+003,-3.5685784E+000, 0.0000000E+000, 0.0000000E+000, 2.6074223E+003, 3.1539445E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9000555E+002, 7.9091419E+004,-1.9389984E+004,-5.6831361E+004,-1.0654922E+003,-3.5983332E+000, 0.0000000E+000, 0.0000000E+000, 2.0418743E+003, 1.8009827E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9100174E+002, 7.7472139E+004,-1.9878616E+004,-5.6078806E+004,-1.2806802E+003,-3.5403167E+000, 0.0000000E+000, 0.0000000E+000,-6.5348376E+001, 2.3049651E+002, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9200537E+002, 8.6268706E+004,-2.3246643E+004,-5.9330652E+004,-1.5218379E+003,-3.4991828E+000, 0.0000000E+000, 0.0000000E+000, 2.2701646E+003, 2.1660749E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9300156E+002, 7.5259608E+004,-1.9318312E+004,-5.6957035E+004,-1.1949736E+003,-3.5134293E+000, 0.0000000E+000, 0.0000000E+000,-3.2209013E+003,-2.2142262E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9400409E+002, 8.1620430E+004,-2.0660848E+004,-6.1862167E+004,-1.3156058E+003,-3.5480977E+000, 0.0000000E+000, 0.0000000E+000,-1.6841254E+003,-2.2217387E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9500436E+002, 7.5066488E+004,-1.8936806E+004,-5.7939149E+004,-1.0307434E+003,-3.4455597E+000, 0.0000000E+000, 0.0000000E+000,-2.9700862E+003,-2.8436559E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
 2.9600214E+002, 7.7919979E+004,-2.0197717E+004,-5.3502601E+004,-9.9874318E+002,-3.5706286E+000, 0.0000000E+000, 0.0000000E+000, 2.6717962E+003, 3.2173469E+003, 2.6885414E+002, 1.8344505E+000, 0.0000000E+000
