candidate_instance_id,trial_id,campaign_id,search_phase,variables_json,task,constraint,certification_layer,status,margin,worst_witness_json,certification_method,boxes_evaluated,rejection_code,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
CAND_ce9ee9ca0f58c62c7090,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0,"{""identity"":""Theta(xi=0,q,d)-1 == 0"",""method"":""SYMPY_EXACT_IDENTITY_V1"",""simplified_difference"":""0""}",SYMPY_EXACT_IDENTITY_V1,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ce9ee9ca0f58c62c7090,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.2590529841923988945418856,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.2590529841923988945418856"",""1.0""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ce9ee9ca0f58c62c7090,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.0,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""(exp(0.60406154*sqrt(xi)) - 1)*exp(-0.60406154*sqrt(xi))"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.0"",""2.860214168609225753078609""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ce9ee9ca0f58c62c7090,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONINCREASING_WITH_XI,CONTINUOUS_DOMAIN_INTERVAL,FAIL,,"{""argument_interval"":[""0.0"",""0.0""],""box_limit"":4096,""boxes_evaluated"":0,""certified_expression"":""0.30203077*exp(-0.60406154*sqrt(xi))/sqrt(xi)"",""counterexample_box"":{""d"":[0.9444444444444444,0.9444444444444444],""q"":[0.999958063580247,0.999958063580247],""xi"":[0.0,0.0]},""depth_limit"":24,""interval_dps"":60,""interval_guard_reason"":""ZERO_BASE_IN_NEGATIVE_NONINTEGER_POWER"",""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""reason"":""SYMPY_PROVED_NONFINITE_POINT_VALUE"",""subexpression"":""1/sqrt(xi)""}",MPMATH_IV_BRANCH_AND_BOUND_V1,0,THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.2727810966630463,"{""xi"":5.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,FAIL,-0.029784047076065745,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,THETA_ABOVE_ONE,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,FAIL,-0.029784037076065743,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,THETA_ZERO_NOT_NORMALIZED,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONINCREASING_WITH_XI,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.02439252753262178,"{""xi"":5.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,RAW_POW_POSITIVE_BASE_STRICTLY_POSITIVE_0001,RAW_OPERATOR_DOMAIN_INTERVAL,PASS,0.1939503700000000108172316,"{""bound_relation"":""GT_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""guard_expression"":""0.59173155*xi + 0.19395037"",""guard_relation"":""GT_ZERO"",""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""raw_operator"":""POW_POSITIVE_BASE"",""raw_subexpression"":""pow_positive_base(xi * 0.59173155 + 0.19395037, 0.4764176)"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.1939503700000000108172316"",""3.152608119999999986005079""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,RAW_DIVISION_DENOMINATOR_NONZERO_0002,RAW_OPERATOR_DOMAIN_INTERVAL,PASS,0.4577657241229135121562049,"{""bound_relation"":""NE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""guard_expression"":""(0.59173155*xi + 0.19395037)**0.4764176"",""guard_relation"":""NE_ZERO"",""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""raw_operator"":""DIVISION"",""raw_subexpression"":""0.47139984 / pow_positive_base(xi * 0.59173155 + 0.19395037, 0.4764176)"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.4577657241229135121562049"",""1.728125026868331225919641""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.3277674986233199971863428,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""0.3277674986233199971863428""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,CONTINUOUS_DOMAIN_INTERVAL,FAIL,-0.0297840470760664111082860472379252314567565917968750000000000,"{""counterexample_box"":{""d"":[0.9444444444444444,0.9444444444444444],""q"":[0.999958063580247,0.999958063580247],""xi"":[0.0,0.0]},""exact_point_value"":""0.0297840470760664111082860472379252314567565917968750000000000"",""exact_points_checked"":1,""method"":""SYMPY_EXACT_IDENTITY_V1"",""reason"":""EXACT_POINT_REFUTES_IDENTITY"",""simplified_difference"":""0.0297840470760664""}",SYMPY_EXACT_IDENTITY_V1,0,THETA_ZERO_IDENTITY_VIOLATION,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.272781096663046427700747,"{""endpoint_expression"":""0.272781096663046427700747041253102212290432046553078772432388"",""endpoint_proof"":{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[5.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[5.0,5.0]},""worst_interval"":[""0.272781096663046427700747"",""0.272781096663046427700747""]},""method"":""MONOTONICITY_AND_ENDPOINT_INTERVAL_V1"",""monotonicity_proof"":{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""0.288363985338975/(1.0*xi + 0.32776749862332)**1.4764176"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.0243925275326217402056388"",""1.496814804051352175382556""]},""theorem"":""dTheta/dxi<=0 and Theta(xi_max,q,d)>=0 imply Theta>=0 on the full support"",""xi_max"":5.0}",MONOTONICITY_AND_ENDPOINT_INTERVAL_V1,2,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,CONTINUOUS_DOMAIN_INTERVAL,FAIL,-0.02978404707606635033925286,"{""box_limit"":4096,""boxes_evaluated"":0,""certified_expression"":""1.0*(1.0*(1.0*xi + 0.32776749862332)**0.4764176 - 0.60527567692498)/(1.0*xi + 0.32776749862332)**0.4764176"",""counterexample_box"":{""d"":[0.9444444444444444,0.9444444444444444],""q"":[0.999958063580247,0.999958063580247],""xi"":[0.0,0.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""reason"":""EXACT_POINT_COUNTEREXAMPLE"",""value_interval"":[""-0.02978404707606635033925286"",""-0.02978404707606635033925286""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,0,THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e46557bca08fb181a53a,shape_xi_only__outer03__inner03__seed2026082304,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONINCREASING_WITH_XI,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.0243925275326217402056388,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""0.288363985338975/(1.0*xi + 0.32776749862332)**1.4764176"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.0243925275326217402056388"",""1.496814804051352175382556""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f171661c2180dd8c3c40,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,STRUCTURAL_EXPRESSION_AUDIT,SYMBOLIC,FAIL,,{},SYMBOLIC_STRUCTURE_AUDIT,0,NO_ALLOWED_VARIABLE_SUPPORT,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.24976044999999997,"{""xi"":5.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.45454085,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,FAIL,-0.45454084,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,THETA_ZERO_NOT_NORMALIZED,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONINCREASING_WITH_XI,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.05913974,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,REAL_FINITE_NO_SINGULARITY_ON_SUPPORT,CONTINUOUS_DOMAIN_INTERVAL,PASS,,"{""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_guard_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_operator_guard"":""not_applicable""}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,CONTINUOUS_DOMAIN_INTERVAL,FAIL,-0.454540849999999996278177150088595226407051086425781250000000,"{""counterexample_box"":{""d"":[0.9444444444444444,0.9444444444444444],""q"":[0.999958063580247,0.999958063580247],""xi"":[0.0,0.0]},""exact_point_value"":""-0.454540849999999996278177150088595226407051086425781250000000"",""exact_points_checked"":1,""method"":""SYMPY_EXACT_IDENTITY_V1"",""reason"":""EXACT_POINT_REFUTES_IDENTITY"",""simplified_difference"":""-0.454540850000000""}",SYMPY_EXACT_IDENTITY_V1,0,THETA_ZERO_IDENTITY_VIOLATION,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.2497604500000000227188934,"{""endpoint_expression"":""0.249760450000000022718893433193443343043327331542968750000000"",""endpoint_proof"":{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[5.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[5.0,5.0]},""worst_interval"":[""0.2497604500000000227188934"",""0.2497604500000000227188934""]},""method"":""MONOTONICITY_AND_ENDPOINT_INTERVAL_V1"",""monotonicity_proof"":{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""0.0591397400000000"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.05913973999999999620058588"",""0.05913973999999999620058588""]},""theorem"":""dTheta/dxi<=0 and Theta(xi_max,q,d)>=0 imply Theta>=0 on the full support"",""xi_max"":5.0}",MONOTONICITY_AND_ENDPOINT_INTERVAL_V1,2,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.4545408499999999962781772,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""0.45454085*(0.130108746001597*xi + 1.0)"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.4545408499999999962781772"",""0.7502395499999999341335105""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22afdd02c940d90505c1,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONINCREASING_WITH_XI,CONTINUOUS_DOMAIN_INTERVAL,PASS,0.05913973999999999620058588,"{""bound_relation"":""GE_ZERO"",""box_limit"":4096,""boxes_evaluated"":1,""certified_expression"":""0.0591397400000000"",""covered_support"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""depth_limit"":24,""interval_dps"":60,""method"":""MPMATH_IV_BRANCH_AND_BOUND_V1"",""mpmath_version"":""1.3.0"",""worst_box"":{""d"":[0.7777777777777778,1.1111111111111112],""q"":[0.6663915370370371,1.333524590123457],""xi"":[0.0,5.0]},""worst_interval"":[""0.05913973999999999620058588"",""0.05913973999999999620058588""]}",MPMATH_IV_BRANCH_AND_BOUND_V1,1,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f879205c0b92a0e2ec36,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,REAL_FINITE_ON_AUDIT_POINTS,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.0,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f879205c0b92a0e2ec36,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NONNEGATIVE,BOUNDARY_PLUS_SOBOL_NUMERIC,PASS,0.23975378364445624,"{""xi"":5.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f879205c0b92a0e2ec36,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_NOT_ABOVE_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,FAIL,-0.08860176073253001,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,THETA_ABOVE_ONE,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f879205c0b92a0e2ec36,shape_xi_only__outer03__inner03__seed2026082305,shape_xi_only,INITIAL,"[""xi""]",shape,THETA_AT_ZERO_EQUALS_ONE,BOUNDARY_PLUS_SOBOL_NUMERIC,FAIL,-0.08860175073253002,"{""xi"":0.0}",FIXED_BOUNDARY_PLUS_SOBOL_NUMERIC_AUDIT,0,THETA_ZERO_NOT_NORMALIZED,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
