trial_id,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,train_parent_case_ids_json,validation_parent_case_ids_json,test_parent_case_ids_json,seed,status,error_type,error_message,started_at_utc,elapsed_s,n_train_rows,n_train_parent_groups,candidate_count,runner_metadata_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
peak_q_d__outer01__inner01__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q018_s45""]",2026082303,SUCCESS,,,2026-08-23T11:01:22.979521+00:00,3.7088583996519446,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner01__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner01__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q018_s45""]",2026082304,SUCCESS,,,2026-08-23T11:01:26.727025+00:00,4.686035000253469,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner01__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner01__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s45"",""d_q027_s50""]","[""d_q018_s45""]",2026082305,SUCCESS,,,2026-08-23T11:01:31.441386+00:00,3.3598317997530103,6,6,9,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner01__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner02__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,2,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q018_s45""]",2026082301,SUCCESS,,,2026-08-23T11:01:34.832243+00:00,3.7210387997329235,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner02__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,2,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q018_s45""]",2026082302,SUCCESS,,,2026-08-23T11:01:38.585015+00:00,3.549873100128025,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner02__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,2,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q018_s45""]",2026082303,SUCCESS,,,2026-08-23T11:01:42.166117+00:00,3.9535326003096998,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner02__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner02__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,2,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q018_s45""]",2026082304,SUCCESS,,,2026-08-23T11:01:46.155227+00:00,3.522825099993497,6,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner02__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner02__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,2,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s50""]","[""d_q036_s35"",""d_q036_s45""]","[""d_q018_s45""]",2026082305,SUCCESS,,,2026-08-23T11:01:49.710177+00:00,3.6049477998167276,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner02__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q018_s45""]",2026082301,SUCCESS,,,2026-08-23T11:01:53.349216+00:00,4.7508090999908745,6,6,10,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner03__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q018_s45""]",2026082302,SUCCESS,,,2026-08-23T11:01:58.126043+00:00,2.887332799844444,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner03__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q018_s45""]",2026082303,SUCCESS,,,2026-08-23T11:02:01.041683+00:00,3.140830500051379,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner03__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q018_s45""]",2026082304,SUCCESS,,,2026-08-23T11:02:04.209909+00:00,2.992432900238782,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner03__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__inner03__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,1,d_q018_s45,3,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q018_s45""]",2026082305,SUCCESS,,,2026-08-23T11:02:07.234400+00:00,3.8799187000840902,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__inner03__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s45""]",2026082301,SUCCESS,,,2026-08-23T11:02:11.149531+00:00,3.03283300017938,8,8,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__refit__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s45""]",2026082302,SUCCESS,,,2026-08-23T11:02:14.210104+00:00,2.8619022998027503,8,8,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__refit__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s45""]",2026082303,SUCCESS,,,2026-08-23T11:02:17.101766+00:00,3.0399609999731183,8,8,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__refit__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s45""]",2026082304,SUCCESS,,,2026-08-23T11:02:20.173874+00:00,2.9580195997841656,8,8,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__refit__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer01__refit__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,1,d_q018_s45,-1,"[""d_q018_s35"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]",[],"[""d_q018_s45""]",2026082305,SUCCESS,,,2026-08-23T11:02:23.157653+00:00,3.12554829986766,8,8,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer01__refit__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q018_s50""]",2026082301,SUCCESS,,,2026-08-23T11:02:26.310386+00:00,2.8198788999579847,6,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q018_s50""]",2026082302,SUCCESS,,,2026-08-23T11:02:29.157503+00:00,3.132056000176817,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner00__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q018_s50""]",2026082303,SUCCESS,,,2026-08-23T11:02:32.326156+00:00,3.2875009002164006,6,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner00__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q018_s50""]",2026082304,SUCCESS,,,2026-08-23T11:02:35.641335+00:00,2.8294599996879697,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner00__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner00__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,0,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q018_s50""]",2026082305,SUCCESS,,,2026-08-23T11:02:38.502600+00:00,3.3583921999670565,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner00__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner01__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q018_s50""]",2026082301,SUCCESS,,,2026-08-23T11:02:41.890810+00:00,3.0828432999551296,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner01__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner01__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q018_s50""]",2026082302,SUCCESS,,,2026-08-23T11:02:45.006057+00:00,3.1965097999200225,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner01__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner01__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q018_s50""]",2026082303,SUCCESS,,,2026-08-23T11:02:48.233823+00:00,4.122617300134152,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner01__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner01__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q018_s50""]",2026082304,SUCCESS,,,2026-08-23T11:02:52.395151+00:00,4.3781734998337924,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner01__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner01__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,1,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q036_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q018_s50""]",2026082305,SUCCESS,,,2026-08-23T11:02:56.804775+00:00,2.945457199588418,6,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner01__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner02__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50""]",2026082301,SUCCESS,,,2026-08-23T11:02:59.780880+00:00,4.2536500999704,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner02__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50""]",2026082302,SUCCESS,,,2026-08-23T11:03:04.071421+00:00,3.847837599925697,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner02__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50""]",2026082303,SUCCESS,,,2026-08-23T11:03:07.950477+00:00,3.6126908999867737,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner02__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer02__inner02__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,2,d_q018_s50,2,"[""d_q018_s35"",""d_q018_s45"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45"",""d_q036_s50""]","[""d_q018_s50""]",2026082304,SUCCESS,,,2026-08-23T11:03:11.593481+00:00,4.371444599702954,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer02__inner02__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
